"code";"description"
"815304";"REVISIÓN REEMPLAZO TOTAL DE CADERA CON RECONSTRUCCIÓN DE COMPONENTE FEMORAL"
"815401";"REEMPLAZO TOTAL DE RODILLA BICOMPARTIMENTAL"
"815403";"REEMPLAZO TOTAL DE RODILLA UNICOMPARTIMENTAL (HEMIARTICULACIÓN)"
"815404";"REEMPLAZO PROTÉSICO TOTAL PRIMARIO TRICOMPARTIMENTAL SIMPLE DE RODILLA"
"815405";"REEMPLAZO PROTÉSICO TOTAL PRIMARIO TRICOMPARTIMENTAL COMPLEJO DE RODILLA (ARTROSIS SECUNDARIA)"
"815406";"REEMPLAZO PROTÉSICO TOTAL EN ARTRODESIS DE RODILLA"
"815503";"REVISIÓN REEMPLAZO TOTAL DE RODILLA CON RECONSTRUCCIÓN DE COMPONENTE FEMORAL"
"815504";"REVISIÓN REEMPLAZO TOTAL DE RODILLA CON RECONSTRUCCIÓN DE COMPONENTE TIBIAL"
"815505";"REVISIÓN REEMPLAZO TOTAL DE RODILLA CON RECONSTRUCCIÓN DE COMPONENTE PATELAR"
"815506";"REVISIÓN REEMPLAZO TOTAL DE RODILLA CON RECONSTRUCIÓN DE LOS TRES COMPONENTES (FEMORAL, TIBIAL Y PATELAR)"
"815601";"REEMPLAZO PROTÉSICO TOTAL DE TOBILLO VÍA ABIERTA"
"815602";"CONVERSIÓN DE ARTRODESIS DE TOBILLO A REEMPLAZO PROTÉSICO TOTAL DE TOBILLO VÍA ABIERTA"
"815603";"REVISIÓN DE REEMPLAZO PROTÉSICO TOTAL DE TOBILLO VÍA ABIERTA"
"815701";"REEMPLAZO METATARSOFALÁNGICO CON DISPOSTIVO"
"815810";"REVISIÓN REEMPLAZO PROTÉSICO TOTAL DE TOBILLO"
"817101";"REEMPLAZO PROTÉSICO EN HUESOS DEL CARPO (UNO O MÁS)"
"817102";"REEMPLAZO PROTÉSICO DE LA ARTICULACIÓN TRAPECIO-METACARPIANA"
"817201";"ARTROPLASTIA POR INTERPOSICIÓN O RESECCIÓN MUÑECA"
"817202";"ARTROPLASTIA RESECCIÓN TRAPECIO-METACARPIANA"
"817203";"ARTROPLASTIA METACARPO-FALÁNGICA (UNA O MÁS)"
"817204";"LIGAMENTORRAFIA O REINSERCIÓN DE LIGAMENTOS VÍA ABIERTA"
"817206";"LIGAMENTORRAFIA O REINSERCIÓN DE LIGAMENTOS VÍA ARTROSCÓPICA"
"817207";"CONDROPLASTIA DE ABRASIÓN DE FALANGES POR ARTROSCOPIA"
"817208";"ARTROPLASTIA RADIOCARPIANA (MUÑECA O PUÑO)"
"817301";"REEMPLAZO PROTÉSICO DE LA MUÑECA"
"817302";"REVISIÓN DE REEMPLAZO TOTAL DE MUÑECA"
"817901";"ARTROPLASTIAS INTERFALÁNGICAS (POR CADA DEDO)"
"817902";"DESCOMPRESIÓN DE HUESO DE MUÑECA O MANO VÍA ABIERTA"
"817903";"DESCOMPRESIÓN DE HUESO DE MUÑECA O MANO VÍA ARTROSCÓPICA"
"818010";"REEMPLAZO PROTÉSICO PRIMARIO TOTAL DE HOMBRO"
"818020";"REEMPLAZO PROTÉSICO SECUNDARIO TOTAL DE HOMBRO"
"818101";"REEMPLAZO PROTÉSICO PARCIAL DE HOMBRO VÍA ABIERTA"
"818201";"REPARACIÓN DE LUXACIÓN RECURRENTE DE HOMBRO VÍA ABIERTA"
"818202";"REPARACIÓN DE LUXACIÓN RECURRENTE DE HOMBRO VÍA ARTROSCÓPICA"
"818203";"REVISIÓN DE REPARACIÓN DE LUXACIÓN RECURRENTE DE HOMBRO VÍA ABIERTA"
"818204";"REVISIÓN DE REPARACIÓN DE LUXACIÓN RECURRENTE DE HOMBRO VÍA ARTROSCÓPICA"
"818301";"ACROMIOPLASTIA VÍA ABIERTA"
"818302";"ACROMIOPLASTIA POR ARTROSCOPIA"
"818303";"CORACOPLASTIA POR ARTROSCOPIA"
"818305";"ARTROPLASTIA ACROMIO-CLAVICULAR"
"818306";"ARTROPLASTIA POR INTERPOSICIÓN O RESECCIÓN HOMBRO"
"818307";"REPARACIÓN DE HOMBRO POR ARTROSCOPIA"
"818400";"REEMPLAZO TOTAL PROTÉSICO DE CODO SOD"
"818500";"REEMPLAZO PARCIAL PROTÉSICO DE CODO SOD"
"818601";"ARTROPLASTIA POR INTERPOSICIÓN O RESECCIÓN DEL CODO"
"818602";"RECONSTRUCCIÓN SECUNDARIA DE LIGAMENTOS DE CODO CON AUTO O ALOINJERTO"
"818603";"LIBERACIÓN ANTERIOR O POSTERIOR DE CODO PARA CONTRACTURA"
"818604";"REPARACIÓN AGUDA DE LIGAMIENTO COLATERAL CODO"
"818606";"CONDROPLASTIA DEL CODO, VÍA ARTROSCOPICA"
"818607";"CONDROPLASTIA DE HOMBRO VÍA ABIERTA"
"818608";"CONDROPLASTIA DE HOMBRO VÍA ARTROSCÓPICA"
"818609";"CAPSULORRAFIA DE CODO VÍA ABIERTA"
"818610";"CAPSULORRAFIA DE CODO VÍA ARTROSCÓPICA"
"818701";"REVISIÓN DE REEMPLAZO PARCIAL PROTÉSICO DE HOMBRO"
"818702";"REVISIÓN DE REEMPLAZO TOTAL PROTÉSICO DE HOMBRO"
"818703";"REVISIÓN DE REEMPLAZO PARCIAL PROTÉSICO DE CODO"
"818704";"REVISIÓN DE REEMPLAZO TOTAL PROTÉSICO DE CODO"
"819002";"VERTEBROPLASTIA CON COLOCACIÓN DE DISPOSITIVO INTRACORPORAL"
"819003";"REEMPLAZO DE ARTICULACIÓN FACETARIA"
"819004";"VERTEBROPLASTIA"
"819005";"CIFOPLASTIA"
"819006";"ARTROPLASTIA CERVICAL UN NIVEL"
"819007";"ARTROPLASTIA CERVICAL MÁS DE UN NIVEL"
"819008";"ARTROPLASTIA LUMBAR O LUMBOSACRA UN NIVEL"
"819009";"ARTROPLASTIA LUMBAR O LUMBOSACRA MÁS DE UN NIVEL"
"819010";"REVISIÓN O RETIRO DE PRÓTESIS Y COLOCACIÓN DE ESPACIADOR ARTICULAR"
"819101";"ASPIRACIÓN ARTICULAR"
"819201";"INYECCIÓN DE SUSTANCIA TERAPÉUTICA DENTRO DE LA ARTICULACIÓN O EL LIGAMENTO"
"819202";"APLICACIÓN DE PLASMA RICO EN PLAQUETAS DENTRO DEL SISTEMA OSTEOMUSCULAR"
"819310";"CAPSULORRAFIA DE HOMBRO POR ARTROSCOPIA"
"819330";"SUTURA DEL FIBROCARTÍLAGO TRIANGULAR O DE LIGAMENTOS INTERCARPIANOS VIA ARTROSCÓPICA"
"819331";"CAPSULORRAFIA ARTICULAR EN MUÑECA VÍA ABIERTA"
"819332";"CAPSULORRAFIA ARTICULAR EN MUÑECA VÍA ARTROSCÓPICA"
"819401";"RECONSTRUCCIÓN PRIMARIA DE TENDÓN DE AQUILES VÍA ABIERTA"
"819402";"RECONSTRUCCIÓN PRIMARIA DE TENDÓN DE AQUILES VÍA ENDOSCÓPICA"
"819403";"RECONSTRUCCIÓN DE TENDÓN DE AQUILES CON TRANSFERENCIAS TENDINOSAS"
"819404";"RECONSTRUCCIÓN DE TENDÓN DE AQUILES CON CALCANEOPLASTIA VÍA ABIERTA"
"819405";"RECONSTRUCCIÓN DE TENDÓN DE AQUILES CON CALCANEOPLASTIA VÍA ENDOSCÓPICA"
"819406";"RECONSTRUCCIÓN DE TENDONES PERONEOS VÍA ABIERTA"
"819407";"RECONSTRUCCIÓN DE TENDONES PERONEOS VÍA ENDOSCÓPICA"
"819408";"RECONSTRUCCIÓN DE TENDONES TIBIALES VÍA ABIERTA"
"819409";"RECONSTRUCCIÓN DE TENDONES TIBIALES VÍA ENDOSCÓPICA"
"819501";"REPARACIÓN O RECONSTRUCCIÓN DE LIGAMENTO CALCÁNEO NAVICULAR"
"819520";"REPARACIÓN O RECONSTRUCCIÓN DEL TENDÓN ROTULIANO"
"819601";"ARTRODIASTASIS CON FIJADOR EXTERNO"
"819602";"CONDRODIASTASIS CON FIJADOR EXTERNO"
"819701";"REVISIÓN DE ARTROPLASTIA DE HOMBRO"
"819702";"REVISIÓN REEMPLAZO PROTÉSICO TOTAL DE HOMBRO"
"819703";"REVISIÓN REEMPLAZO PROTÉSICO DE HOMBRO COMPONENTE GLENOIDEO"
"819704";"REVISIÓN REEMPLAZO PROTÉSICO TOTAL DE HOMBRO COMPONENTE HUMERAL"
"819706";"REVISIÓN REEMPLAZO TOTAL DE CODO"
"819801";"OTROS PROCEDIMIENTOS DIAGNÓSTICOS EN ESTRUCTURAS ARTICULARES"
"819810";"ENDOSCOPIA DIAGNÓSTICA DE COLUMNA VÉRTEBRAL"
"820101";"EXPLORACIÓN DE VAINA DE TENDÓN DE MANO"
"820102";"ELIMINACIÓN DE CUERPOS RICIFORMES DE VAINA DE TENDÓN DE MANO"
"820200";"MIOTOMÍA DE MANO SOD"
"820300";"BURSOTOMÍA DE MANO SOD"
"820400";"INCISIÓN Y DRENAJE DE ESPACIO PALMAR O TENAR SOD"
"820900";"OTRA INCISIÓN DE TEJIDO FLEXIBLE DE MANO SOD"
"821101";"TENOTOMÍA DE MANO PALMAR"
"821102";"TENOTOMÍA DE MANO DORSAL"
"821200";"FASCIOTOMÍA DE MANO SOD"
"821901";"DIVISIÓN DE MÚSCULO DE MANO"
"822101";"RESECCIÓN DE GANGLIÓN EN DEDOS DE MANO"
"822104";"RESECCIÓN DE GANGLIÓN DORSAL DE MUÑECA VIA ABIERTA"
"822105";"RESECCIÓN DE GANGLIÓN DORSAL DE MUÑECA VIA ARTROSCÓPICA"
"822106";"RESECCIÓN DE GANGLIÓN PALMAR DE MUÑECA VIA ABIERTA"
"822107";"RESECCIÓN DE GANGLIÓN PALMAR DE MUÑECA VIA ARTROSCÓPICA"
"822201";"ESCISIÓN DE TUMOR BENIGNO EN MÚSCULO DE MANO"
"822202";"ESCISIÓN DE TUMOR MALIGNO EN MÚSCULO DE MANO"
"823100";"BURSECTOMÍA DE MANO SOD"
"823200";"ESCISIÓN DE TENDÓN DE MANO PARA INJERTO (DIFERENTE REGIÓN OPERATORIA) SOD"
"823301";"TENOSINOVECTOMÍA EN EXTENSORES DE MANO (UNO O MÁS)"
"823303";"TENOSINOVECTOMÍA FLEXORES MANO (UNO O MÁS)"
"823307";"TENOSINOVECTOMÍA EN COMPARTIMENTO EXTENSOR"
"823311";"TENOSINOVECTOMÍA EN DEDOS DE MANO (UNO O MÁS) "
"823400";"ESCISIÓN DE MÚSCULO O FASCIA DE MANO PARA INJERTO SOD"
"823501";"ESCISIÓN DE APONEUROSIS EN MANO"
"823502";"ESCISIÓN DE APONEUROSIS EN DEDOS"
"823600";"OTRA MIECTOMÍA DE MANO SOD"
"824100";"SUTURA DE ENVOLTURA O VAINA DE TENDÓN DE MANO SOD"
"824201";"TENORRAFIA DE FLEXORES DE DEDOS (CADA UNO) CON NEURORRAFIA"
"824202";"TENORRAFIA DE FLEXORES DE DEDOS (CADA UNO) CON NEURORRAFIA Y VASCULARIZACIÓN  "
"824203";"TENORRAFIA DE FLEXORES DE DEDOS (CADA UNO) SIN NEURORRAFIA"
"824211";"TENORRAFIA DE FLEXORES DE MANO (UNO O MÁS) CON NEURORRAFIA Y VASCULARIZACIÓN  "
"824213";"TENORRAFIA DE FLEXORES DE MANO (UNO O MÁS) CON NEURORRAFIA"
"824215";"TENORRAFIA DE FLEXORES DE MANO (UNO O MÁS) SIN NEURORRAFIA"
"824301";"TENORRAFIA DE EXTENSORES DE DEDOS (CADA UNO)"
"824321";"TENORRAFIA DE EXTENSORES DE MANO (UNO O MÁS) "
"824601";"MIORRAFIA DE EXTENSORES DE MANO (UNO O MÁS) "
"824611";"MIORRAFIA DE FLEXORES DE MANO (UNO O MÁS) "
"825100";"AVANZAMIENTO DE TENDÓN DE MANO SOD"
"825200";"RETROCESO DE TENDÓN DE MANO SOD"
"825301";"TRANSFERENCIA TENDÓN MANO Y PUÑO (UNO O MÁS) "
"825303";"TRANSFERENCIA DE PRONADOR A SUPINADOR"
"825304";"TRANSFERENCIA DE FLEXORES A EXTENSORES (ESPÁSTICOS)"
"825305";"TRANSFERENCIA DE EXTENSOR DEL PULGAR"
"825306";"REINSERCIÓN DE TENDÓN EN MANO (UNO O MÁS) "
"825307";"TRASFERENCIA DE TENDÓN EN MANO O MUÑECA (UNO O MÁS) "
"825400";"REFIJACIÓN DE MÚSCULO DE MANO SOD"
"825501";"ALARGAMIENTO DE TENDÓN EN MANO (UNO O MÁS) "
"825600";"OTRO TRASPLANTE O TRANSFERENCIA DE TENDÓN DE MANO SOD"
"825900";"OTRO TRASPLANTE O TRANSFERENCIA DE MÚSCULO DE MANO SOD"
"826100";"PULGARIZACIÓN O POLICITACIÓN CON SUMINISTRO NEUROVASCULAR SOD"
"826920";"INJERTOS AL PULGAR (ÓSEO Y PEDICULO DE PIEL)"
"827101";"RECONSTRUCCIÓN PARA PLASTIA DE OPONENTE"
"827102";"INJERTO DE TENDÓN DE FLEXOR DE UN DEDO CON RECONSTRUCCIÓN DE POLEAS"
"827103";"INJERTO DE TENDÓN DE FLEXOR DE DOS O MÁS DEDOS CON RECONSTRUCCIÓN DE POLEAS"
"827104";"RECONSTRUCCIÓN DE POLEA DEL TENDÓN"
"827200";"PROCEDIMIENTOS PLÁSTICOS EN MANO CON INJERTO DE MÚSCULO O FASCIA SOD"
"827901";"INJERTO DE TENDÓN EXTENSOR DE MANO O DEDOS (UNO O MÁS) "
"827902";"INJERTO DE TENDÓN FLEXOR DE MANO O DEDOS (UNO O MÁS) "
"827910";"INJERTO TENDINOSO CON IMPLANTE EN DEDOS DE LA MANO (CADA UNO)"
"828101";"TRASPOSICIÓN DE DEDO"
"828102";"TRASPLANTE DE ARTEJO A MANO"
"828200";"REPARACIÓN DE DEFORMIDADES CONGÉNITAS  DE LA MANO SOD"
"828302";"CORRECCIÓN DE SINDACTILIA SIMPLE (UNO O MÁS ESPACIOS)"
"828304";"CORRECCIÓN DE SINDACTILIA COMPLEJA"
"828310";"CORRECCIÓN QUIRÚRGICA DE LA MACRODACTILIA"
"828320";"CORRECCIÓN SIMPLE DE CAMPTODACTILIA (UNO O MÁS DEDOS)"
"828330";"CORRECCIÓN DE CAMPTODACTILIA CON OSTEOTOMÍA (UNO O MÁS DEDOS)"
"828340";"CORRECCIÓN QUIRÚRGICA DE CLINODACTILIA (UNO O MÁS DEDOS)"
"828350";"CORRECCIÓN DE POLIDACTILIA CON RECONSTRUCCIÓN"
"828351";"CORRECCIÓN DE POLIDACTILIA CON ESCISIÓN SIMPLE"
"828355";"CORRECCIÓN DE ACORTAMIENTO Y ARQUEAMIENTO DE RADIO Y CÚBITO"
"828401";"CORRECCIÓN QUIRÚRGICA DE DEDO EN BOTONERA"
"828402";"CORRECCIÓN QUIRÚRGICA DE DEDO EN CUELLO DE CISNE"
"828403";"CORRECCIÓN QUIRÚRGICA DE DEDO EN MARTILLO"
"828404";"CORRECCIÓN QUIRÚRGICA DE DEDO EN GATILLO [DEDO DE RESORTE]"
"828501";"TENODESIS EN MANO (UNO O MÁS)"
"828601";"MIOTENOPLASTIA DE MANO"
"828903";"PLICATURA DE FASCIA EN MANO VÍA ABIERTA"
"828904";"PLICATURA DE FASCIA EN MANO VÍA ARTROSCÓPICA"
"828905";"REPARACIÓN DE HERNIA FASCIAL VÍA ABIERTA"
"828906";"REPARACIÓN DE HERNIA FASCIAL VÍA ARTROSCÓPICA"
"828907";"RECONSTRUCCIÓN DE LIGAMENTOS EN MANO CON AUTOINJERTO VÍA ABIERTA"
"828908";"RECONSTRUCCIÓN DE LIGAMENTOS EN MANO CON AUTOINJERTO VÍA ARTROSCÓPICA"
"828910";"RECONSTRUCCIÓN DE LIGAMENTO EN MANO"
"829101";"LIBERACIÓN DE ADHESIONES DE FASCIA, MÚSCULO Y TENDÓN DE MANO"
"829111";"TENOLISIS EN EXTENSORES DE DEDO (UNO O MÁS) "
"829115";"TENOLISIS EN FLEXORES DE DEDOS (UNO O MÁS) "
"829121";"TENOLISIS EN EXTENSORES DE MANO (UNO O MÁS) "
"829125";"TENOLISIS EN FLEXORES DE MANO (UNO O MÁS) "
"829200";"ASPIRACIÓN DE BURSA DE MANO SOD"
"829300";"ASPIRACIÓN DE OTRO TEJIDO BLANDO DE MANO SOD"
"829400";"INYECCIÓN  DE SUSTANCIA TERAPÉUTICA DENTRO DE BURSA DE MANO SOD"
"829500";"INYECCIÓN  DE SUSTANCIA TERAPÉUTICA DENTRO DE TENDÓN DE MANO SOD"
"829901";"DESBRIDAMIENTO DE MÚSCULO, TENDÓN Y FASCIA EN MANO"
"829910";"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE DEDOS DE LA MANO"
"829911";"EXTRACCIÓN DE CUERPO EXTRAÑO EN REGIÓN TENAR O TÚNEL CARPIANO"
"829912";"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE MANO (EXCEPTO DEDOS)"
"830101";"EXPLORACIÓN DE VAINA DE TENDÓN"
"830102";"ELIMINACIÓN DE CUERPOS RICIFORMES DE VAINA DE TENDÓN"
"830231";"MIOTOMIA DEL TEMPORAL"
"830232";"MIOTOMIA PTERIGOIDEO"
"830233";"MIOTOMÍA DE MASETERO"
"830301";"EXTRACCIÓN DE DEPÓSITOS CALCÁREOS O BURSA-SUBDELTOIDEOS O INTRATENDINOSOS"
"831101";"TENOTOMÍAS EN PIE (UNA O MÁS) "
"831202";"LIBERACIÓN PERIARTICULAR DE LA CADERA, CON TENOTOMÍAS (CADERA COLGANTE)"
"831203";"LIBERACIÓN DE FLEXORES DE CADERA"
"831204";"LIBERACIÓN DE MUSCULATURA PELVITROCANTÉRICA"
"831205";"TENOTOMÍA DE CADERA VÍA ABIERTA"
"831206";"TENOTOMÍA DE CADERA VÍA ENDOSCÓPICA"
"831207";"CAPSULORRAFIA DE CADERA"
"831303";"TENOTOMÍAS EN BRAZO (UNA O MÁS) "
"831304";"TENOTOMÍAS EN ANTEBRAZO (UNA O MÁS) "
"831305";"TENOTOMÍA SIMPLE EN CUELLO (TORTÍCOLIS CONGÉNITA)"
"831306";"TENOTOMÍA MÚLTIPLE EN CUELLO"
"831307";"TENOTOMÍA DE MÚSCULOS ESPÁSTICOS (EXCEPTO MANO)"
"831308";"TENOTOMÍA EN PIERNA (UNA O MÁS) "
"831309";"TENOTOMÍAS DE ISQUIOTIBIALES (UNA O MÁS) "
"831310";"TENOTOMÍA TORÁCICA (EN DESCOMPRESIÓN)"
"831311";"TENOTOMÍAS EN HOMBRO (UNA O MÁS) VÍA ABIERTA"
"831312";"TENOTOMÍAS EN HOMBRO (UNA O MÁS) VÍA ARTROSCÓPICA"
"831401";"FASCIOTOMÍA O INCISIÓN DE FASCIA"
"831402";"INCISIÓN DE BANDA ILIOTIBIAL"
"831403";"ESCISIÓN PARCIAL DE FASCIA"
"831450";"FASCIOTOMÍA EN ANTEBRAZO, CON LIBERACIÓN EN CODO Y MUÑECA"
"831451";"FASCIOTOMÍA DESCOMPRESIVA DE LA ARTERIA BRAQUIAL"
"831461";"FASCIOTOMÍA EN MUSLO, POR UNA O MÁS INCISIONES"
"831471";"FASCIOTOMIA EN PIERNA POR UNA O MÁS INCISIONES"
"831481";"FASCIOTOMÍA EN PIE, UNA O MÁS INCISIONES"
"831901";"INCISION DE MÚSCULO"
"831902";"LIBERACIÓN DE MÚSCULO"
"831905";"ESCALENOTOMÍA O SECCIÓN DE ESCALENO ANTERIOR SIN RESECCIÓN DE COSTILLA CERVICAL"
"831910";"SECCIÓN DE ESTERNOCLEIDOMASTOIDEO"
"832101";"BIOPSIA DE TEJIDO BLANDO: MÚSCULOS, TENDÓN, FASCIA Y BURSA (INCLUYENDO MANO) VÍA ABIERTA"
"832102";"BIOPSIA DE TEJIDO BLANDO: MÚSCULOS, TENDÓN, FASCIA Y BURSA (INCLUYENDO MANO) VÍA PERCUTÁNEA"
"832103";"BIOPSIA DE DISCO INTERVERTEBRAL VÍA ABIERTA"
"832104";"BIOPSIA DE DISCO INTERVERTEBRAL VÍA PERCUTÁNEA"
"832105";"BIOPSIA DE DISCO INTERVERTEBRAL VÍA ENDOSCÓPICA"
"833001";"RESECCIÓN DE TUMOR BENIGNO DE FASCIA, MÚSCULO, TENDÓN O SINOVIAL"
"833002";"RESECCIÓN DE TUMOR MALIGNO DE FASCIA, MÚSCULO, TENDÓN O SINOVIAL"
"833101";"ESCISIÓN DE GANGLIÓN DE ENVOLTURA DE TENDÓN, EXCEPTO DE MANO"
"833201";"ESCISIÓN DE MIOSITIS OSIFICANTE"
"833202";"ESCISIÓN O RESECCIÓN DE: HUESO HETEROTÓPICO O CALCIFICACIONES HETEROTÓPICAS EN MUSCULO"
"833203";"ESCISIÓN DE CICATRIZ DE MÚSCULO"
"833901";"ESCISIÓN DE QUISTE POPLÍTEO [DE BAKER]"
"834100";"ESCISIÓN DE TENDÓN PARA INJERTO (DIFERENTE REGIÓN OPERATORIA) SOD"
"834201";"ESCISIÓN DE APONEUROSIS O VAINA DE TENDÓN"
"834202";"TENOSINOVECTOMÍA"
"834203";"DESBRIDAMIENTO DE MÚSCULO, TENDÓN Y FASCIA EXCEPTO MANO"
"834300";"ESCISIÓN DE MÚSCULO O FASCIA PARA INJERTO SOD"
"834401";"OTRA FASCIECTOMÍA VÍA ABIERTA"
"834402";"OTRA FASCIECTOMÍA VÍA ENDOSCÓPICA"
"834501";"DESBRIDAMIENTO DE MÚSCULO"
"834502";"ESCALENECTOMÍA"
"834601";"RESECCIÓN DE VAINA TENDINOSA, FASCIA, MÚSCULO O TENDÓN; EXCEPTO MANO Y PIE VÍA ABIERTA"
"834602";"RESECCIÓN DE VAINA TENDINOSA, FASCIA, MÚSCULO O TENDÓN; EXCEPTO MANO Y PIE VÍA ENDOSCÓPICA"
"834910";"LIMPIEZA Y DESBRIDAMIENTO QUIRÚRGICOS DE MÚSCULOS, TENDONES Y FASCIA EN BRAZO"
"834920";"LIMPIEZA Y DESBRIDAMIENTO QUIRÚRGICOS DE MÚSCULOS, TENDONES Y FASCIA EN ANTEBRAZO"
"834930";"LIMPIEZA Y DESBRIDAMIENTO QUIRÚRGICOS DE MÚSCULOS, TENDONES Y FASCIA EN MUSLO"
"834940";"LIMPIEZA Y DESBRIDAMIENTO QUIRÚRGICOS DE MÚSCULOS, TENDONES Y FASCIA EN PIERNA"
"834950";"LIMPIEZA Y DESBRIDAMIENTO QUIRÚRGICOS DE MÚSCULOS, TENDONES Y FASCIA EN PIE"
"835100";"BURSECTOMÍA ABIERTA SOD"
"835500";"BURSECTOMÍA POR ARTROSCOPIA SOD"
"836001";"SUTURA DE MUSCULO O TENDÓN O FASCIA O APONEUROSIS VÍA ABIERTA"
"836002";"SUTURA DE MUSCULO O TENDÓN O FASCIA O APONEUROSIS VÍA ENDOSCÓPICA"
"836100";"SUTURA DE ENVOLTURA DE TENDÓN SOD"
"836201";"TENORRAFIA DE FLEXORES DE ANTEBRAZO (UNO O MÁS) "
"836202";"TENORRAFIA DE EXTENSORES DE ANTEBRAZO (UNO O MÁS) "
"836301";"REPARACIÓN DEL MANGUITO ROTADOR VÍA ABIERTA"
"836302";"SUTURA DEL MANGUITO ROTADOR VÍA ENDOSCÓPICA"
"836303";"REVISIÓN DE REPARACIÓN DEL MANGUITO ROTADOR SIN AUMENTACIÓN VÍA ABIERTA"
"836304";"REVISIÓN DE REPARACIÓN DEL MANGUITO ROTADOR CON AUMENTACIÓN VÍA ABIERTA"
"836306";"REVISIÓN DE REPARACIÓN DEL MANGUITO ROTADOR SIN AUMENTACIÓN VÍA ARTROSCÓPICA"
"836307";"REVISIÓN DE REPARACIÓN DEL MANGUITO ROTADOR CON AUMENTACIÓN VÍA ARTROSCÓPICA"
"836405";"SUTURA DEL TENDÓN [TENODESIS] BICIPITAL POR ENDOSCOPIA"
"836406";"SUTURA DE TENDONES DE CADERA VÍA ABIERTA"
"836407";"SUTURA DE TENDONES DE CADERA VÍA ENDOSCÓPICA"
"837100";"AVANZAMIENTO DE TENDÓN SOD"
"837200";"RETROCESO DE TENDÓN SOD"
"837300";"REFIJACIÓN DE TENDÓN SOD"
"837400";"REFIJACIÓN DE MÚSCULO SOD"
"837501";"TRANSFERENCIAS DEL PRONADOR REDONDO"
"837502";"TRANSFERENCIAS DE TENDÓN EN PARÁLISIS RADIAL"
"837503";"TRANSFERENCIA TENDINOSA O MIOTENDINOSA CON ESCAPULOPEXIA"
"837601";"TRANSFERENCIAS MIOTENDINOSAS DE HOMBRO"
"837602";"TRANSFERENCIAS MIOTENDINOSAS DE ANTEBRAZO"
"837603";"TRANSFERENCIAS MIOTENDINOSAS DE CODO"
"837604";"TRANSFERENCIAS MIOTENDINOSAS DE MUÑECA"
"837605";"TRANSFERENCIAS MIOTENDINOSAS DE CADERA"
"837606";"TRANSFERENCIAS MIOTENDINOSAS DE MUSLO"
"837607";"TRANSFERENCIAS MIOTENDINOSAS DE RODILLA"
"837608";"TRANSFERENCIAS MIOTENDINOSAS DE PIERNA"
"837609";"TRANSFERENCIAS MIOTENDINOSAS DE PIE"
"837701";"TRASPLANTE DE MUSCULO"
"837702";"TRANSPOSICIÓN DE MÚSCULO"
"837901";"TRANSPOSICIÓN DE MÚSCULO CON DESCENSO DE TROCÁNTER MAYOR Y OSTEOTOMÍA"
"838100";"INJERTO DE TENDÓN SOD"
"838200";"INJERTO DE MÚSCULO O FASCIA SOD"
"838401";"LIBERACIÓN DE MÚSCULO TENDÓN Y FASCIA DE PIE TALO"
"838501";"ALARGAMIENTO TENDÓN POPLÍTEO"
"838502";"ALARGAMIENTO O ACORTAMIENTO DEL TENDÓN DE AQUILES"
"838505";"REPARACIÓN DEL TENDÓN DEL CUÁDRICEPS CON FIJACIÓN"
"838601";"CUADRICESPLASTIA ABIERTA"
"838602";"CUADRICEPLASTIA POR ARTROSCOPIA"
"838710";"MUSCULOPLASTIA O MIOPLASTIA"
"838810";"MIOTENOPLASTIA"
"838820";"FIJACIÓN DE TENDÓN"
"838830";"TENODESIS"
"838910";"ALARGAMIENTO DE FASCIA"
"838940";"FASCIOPLASTIA"
"838960";"PLICATURA DE FASCIA"
"839101";"LISIS DE ADHERENCIAS DE TENDÓN [TENOLISIS]"
"839200";"INSERCIÓN O REEMPLAZO DE ESTIMULADOR MÚSCULO ESQUELÉTICO SOD"
"839300";"ELIMINACIÓN DE ESTIMULADOR MÚSCULO ESQUELÉTICO SOD"
"839400";"ASPIRACIÓN DE BURSA SOD"
"839500";"ASPIRACIÓN DE OTRO TEJIDO BLANDO SOD"
"839600";"INYECCIÓN  O INFILTRACIÓN DE SUSTANCIA TERAPÉUTICA DENTRO DE BURSA SOD"
"839700";"INYECCIÓN  O INFILTRACIÓN DE SUSTANCIA TERAPÉUTICA DENTRO DE TENDÓN SOD"
"839901";"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE HOMBRO (MÚSCULOS, TENDÓN, SINOVIAL)"
"839902";"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE BRAZO (MÚSCULOS, TENDÓN, SINOVIAL)"
"839903";"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE ANTEBRAZO (MÚSCULO, TENDÓN, SINOVIAL)"
"839906";"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE CADERA (MÚSCULO, TENDÓN, SINOVIAL)"
"839907";"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE MUSLO (MÚSCULO, TENDÓN, SINOVIAL)"
"839908";"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE PIERNA (MÚSCULO, TENDÓN, SINOVIAL)"
