code;name
8271;Operadores de máquinas para procesar carne, pescado y mariscos 
8271;Ahumador pescado procesamiento
8271;Almacenador carne en canal
8271;Conservero pescado
8271;Cortador industrial carnes
8271;Descascarador mariscos
8271;Deshuesador carne
8271;Desvicerador planta beneficio animal
8271;Operador autoclave carne y pescado
8271;Operador corte y preparación industrial carnes y aves
8271;Operador máquina congeladora pescados
8271;Operador máquina conservadora pescados
8271;Operador máquina cortadora pescado
8271;Operador máquina curado carne
8271;Operador máquina elaboración productos cárnicos
8271;Operador máquina elaboración productos pescado
8271;Operador máquina enlatadora carne
8271;Operador máquina enlatadora pescado
8271;Operador máquina esterilizadora carne
8271;Operador máquina fileteadora procesamiento pescado
8271;Operador máquina preparación pescado
8271;Operador máquina procesadora carnes
8271;Operador máquina procesadora pescado
8271;Operador planta procesamiento pescado
8271;Procesador camarón
8272;Operadores de máquinas para elaborar productos lácteos 
8272;Operador equipo procesamiento leche
8272;Operador máquina elaboración leche polvo
8272;Operador máquina elaboración productos lácteos
8272;Operador máquina fabricación helado
8272;Operador máquina pasteurización leche
8272;Operador máquina pasteurización productos lácteos
8272;Operador máquina procesamiento leche
8272;Operador máquina productos lácteos
8272;Salador queso
8273;Operadores de máquinas para moler cereales y especias 
8273;Molinero arroz
8273;Molinero especias
8273;Operador máquina descortezadora granos
8273;Operador máquina empacadora cereales
8273;Operador máquina lavadora granos
8273;Operador máquina molienda arroz
8273;Operador máquina molienda cereales
8273;Operador máquina molienda especias
8273;Operador máquina procesamiento grano
8273;Operador molino arroz
8273;Operador molino cereales
8273;Secador granos excepto café
8273;Trillador granos
8274;Operadores de máquinas para procesar cereales, productos de panadería, repostería y confitería
8274;Auxiliar pastelería procesamiento alimentos
8274;Operador centrífuga fabricación chicle
8274;Operador equipo de horneo procesamiento masa de harina 
8274;Operador equipo panadería
8274;Operador máquina amasadora harina
8274;Operador máquina confiterías
8274;Operador máquina elaboración chocolates
8274;Operador máquina elaboración dulces
8274;Operador máquina elaboración pastas alimenticias
8274;Operador máquina elaboración productos a base cereales
8274;Operador máquina empacadora productos de repostería
8274;Operador máquina pastelería
8274;Operador máquina repostería
8275;Operadores de máquinas para procesar frutos húmedos, secos y hortalizas 
8275;Deshidratador granos procesamiento alimentos y bebidas naturales
8275;Hidrogenador aceites y grasas
8275;Operador autoclave aceites y grasas
8275;Operador desdobladora aceite y derivados
8275;Operador equipo evaporación extractos alimentos
8275;Operador equipo hidrogenación aceites y grasas
8275;Operador máquina blanqueadora frutas cáscara seca
8275;Operador máquina congeladora fruta
8275;Operador máquina congeladora legumbres y verduras
8275;Operador máquina conservadora fruta
8275;Operador máquina conservadora legumbres y verduras
8275;Operador máquina deshidratadora alimentos
8275;Operador máquina enlatadora frutas
8275;Operador máquina enlatadora legumbres y verduras
8275;Operador máquina esterilizadora frutas
8275;Operador máquina esterilizadora legumbres y verduras
8275;Operador máquina extracción aceite semilla
8275;Operador máquina extracción aceites comestibles
8275;Operador máquina lavadora frutas procesamiento
8275;Operador máquina lavadora legumbres y verduras procesamiento
8275;Operador máquina mezcladora alimentos secos
8275;Operador máquina moledora semillas oleaginosas
8275;Operador máquina procesadora frutas
8275;Operador máquina procesadora frutas cáscara seca
8275;Operador máquina procesadora legumbres y verduras
8275;Operador máquina procesadora margarina
8275;Operador máquina producción jugos frutas
8275;Operador máquina producción jugos vegetales
8275;Operador máquina refinación aceites y grasas
8275;Operador máquina secadora alimentos
8275;Operador prensa aceites comestibles
8275;Operador prensa procesamiento frutas
8275;Refinador aceites y grasas
8276;Operadores de máquinas para fabricar azúcares 
8276;Cristalero refinación azúcar
8276;Operador difusora azucar remolacha 
8276;Operador equipo carbonatación refinación azúcar
8276;Operador equipo cristalización refinación azúcar
8276;Operador máquina empacadora de azúcar
8276;Operador máquina producción azúcar
8276;Operador máquina pulverizadora azúcar
8276;Operador máquina refinación azúcar
8276;Operador trapiche caña de azucar
8276;Procesador panela
8276;Trapichero caña de azucar
8277;Operadores de máquinas para elaborar té, café y cacao 
8277;Mezclador café
8277;Mezclador té
8277;Operador descerezadora café
8277;Operador despulpadora café
8277;Operador máquina empacadora café
8277;Operador máquina mezcladora café
8277;Operador máquina procesadora grano de cacao
8277;Operador máquina producción café
8277;Operador máquina tostadora cacao
8277;Operador máquina tostadora café
8277;Operador máquina tratamiento granos cacao
8277;Operador máquina tratamiento granos café
8277;Preparador café soluble
8277;Secador café
8277;Tostador cacao
8277;Tostador café
8278;Operadores de máquinas para elaborar cerveza, vinos y otras bebidas 
8278;Cervecero
8278;Cocedor malta
8278;Desecador malta
8278;Operador alambique bebidas alcohólicas
8278;Operador de máquina secadora malta
8278;Operador equipo de germinación malteado bebidas alcohólicas
8278;Operador horno secado malta
8278;Operador instalación fermentación bebidas alcohólicas
8278;Operador máquina cocción malta
8278;Operador máquina destilación licores
8278;Operador máquina elaboración vinagres
8278;Operador máquina envasadora vinos
8278;Operador máquina fermentación malta bebidas alcohólicas
8278;Operador máquina malteadora bebidas alcohólicas
8278;Operador máquina mezcladora licores
8278;Operador máquina mezcladora vinos
8278;Operador máquina producción licores
8278;Operador máquina producción malta
8278;Vinagrero
8278;Vinicultor  
8279;Operadores de máquinas para elaborar productos del tabaco 
8279;Mezclador tabaco
8279;Operador acondicionadora al vacío tabaco
8279;Operador máquina despalilladora tabaco
8279;Operador máquina elaboración cigarrillos 
8279;Operador máquina elaboración productos tabaco
8279;Operador máquina empacadora cigarrillos
8279;Operador máquina empacadora productos tabaco
8279;Operador máquina fabricación cigarrillos
8279;Operador máquina mezcladora tabaco
8279;Operador máquina picadora hojas tabaco
8279;Operador máquina procesamiento tabaco 
8279;Operador máquina productos tabaco
8279;Operador máquina tratamiento tabaco
8279;Secador tabaco
8281;Ensambladores de mecanismos y elementos mecánicos de máquinas 
8281;Ensamblador aeronaves
8281;Ensamblador armazones aeronaves
8281;Ensamblador aviones
8281;Ensamblador bombas hidráulicas
8281;Ensamblador cajas de cambios 
8281;Ensamblador camiones sistemas mecánicos 
8281;Ensamblador carrocerías 
8281;Ensamblador carros
8281;Ensamblador equipo pesado 
8281;Ensamblador máquinaria agrícola
8281;Ensamblador máquinaria industrial
8281;Ensamblador máquinaria laboreo minas
8281;Ensamblador máquinaria mecánica
8281;Ensamblador máquinaria textil
8281;Ensamblador maquinas cortadoras césped
8281;Ensamblador máquinas coser
8281;Ensamblador máquinas expendedoras
8281;Ensamblador mecánico
8281;Ensamblador mecanismos mecánicos
8281;Ensamblador motores avión
8281;Ensamblador motores combustión interna
8281;Ensamblador motores diesel
8281;Ensamblador motores fuera borda
8281;Ensamblador motores mecánicos
8281;Ensamblador motores vehículo mecánico
8281;Ensamblador tractores
8281;Ensamblador turbinas
8281;Ensamblador vehículos motor
8281;Ensamblador veleros
8281;Operador máquina cadenas de montaje aviones
8281;Operador máquina cadenas de montaje vehículos
8281;Operador máquina ensamble vehículos motor
8282;Ensambladores de equipos eléctricos 
8282;Ensamblador accesorios eléctricos
8282;Ensamblador alambrador motores y generadores
8282;Ensamblador aparatos eléctricos 
8282;Ensamblador bujías
8282;Ensamblador componentes eléctricos
8282;Ensamblador electrodomésticos
8282;Ensamblador equipo eléctrico industrial
8282;Ensamblador equipos control eléctrico
8282;Ensamblador equipos eléctricos 
8282;Ensamblador interruptores
8282;Ensamblador lámparas eléctricas
8282;Ensamblador lavadoras 
8282;Ensamblador motores eléctricos
8282;Ensamblador motores vehículo electricos
8282;Ensamblador neveras
8282;Ensamblador producción equipo eléctrico
8282;Ensamblador refrigeradores
8282;Ensamblador tableros control equipo eléctrico industrial 
8282;Ensamblador transformadores generación energía eléctrica
8282;Fabricante avisos neón
8282;Montador equipos eléctricos 
8282;Operador máquina bobinado equipo eléctrico
8282;Operador máquina bobinadora rotores
8282;Operador máquina bobinadora transformadores
8282;Operador máquina cargado en seco baterías
8282;Operador máquina fabricación aparatos eléctricos
8282;Operador máquina fabricación bombillos
8282;Operador máquina fabricación componentes eléctricos
8282;Operador máquina fabricación equipo eléctrico
8283;Ensambladores de equipos electrónicos 
8283;Ensamblador componentes electrónicos
8283;Ensamblador condensadores electrónicos
8283;Ensamblador equipos electrónicos
8283;Ensamblador instrumentos precisión electrónica
8283;Ensamblador receptores radio
8283;Ensamblador receptores televisión
8283;Ensamblador relojes
8283;Ensamblador tableros circuitos
8283;Ensamblador tubos electrónicos
8283;Montador equipos electrónicos 
8283;Montador equipos microelectrónicos
8283;Operador fabricación equipos electrónicos
8283;Operador máquina fabricación electrónica
8283;Probador componentes electrónicos fabricación electrónica 
8284;Ensambladores de productos metálicos, de caucho y plástico 
8284;Ensamblador bicicletas 
8284;Ensamblador botes aluminio
8284;Ensamblador botes fibra vidrio
8284;Ensamblador claraboyas plásticas
8284;Ensamblador juguetes plásticos
8284;Ensamblador lanchas
8284;Ensamblador monturas anteojos
8284;Ensamblador muebles metálicos
8284;Ensamblador partes plásticas 
8284;Ensamblador productos caucho
8284;Ensamblador productos metal
8284;Ensamblador productos plásticos 
8284;Ensamblador sillas metálicas
8284;Laminador fibra vidrio
